id,name,image,phone,email,facebook,twitter,source,identifier__riigikogu
382d928f-8fa4-422b-9538-043ff3033b65,Kadri Simson,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e79146eb-4045-4527-be60-6762a5aeffc3.jpg,6316683,kadri.simson@riigikogu.ee,https://www.facebook.com/mepkadrisimson/,http://twitter.com/kadrisimson,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/382d928f-8fa4-422b-9538-043ff3033b65/Kadri-Simson,382d928f-8fa4-422b-9538-043ff3033b65
3c54682c-4050-471a-bd09-27481a034f82,Maire Aunaste,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/456e28ba-2bcf-4318-84d1-2a0829756fde.jpg,6316623,maire.aunaste@riigikogu.ee,https://www.facebook.com/profile.php?id=100001914662665&fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/3c54682c-4050-471a-bd09-27481a034f82/Maire-Aunaste,3c54682c-4050-471a-bd09-27481a034f82
40766949-940e-4530-9377-1532bc22501b,Heimar Lenk,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/8b9092d5-777a-4541-bddf-b198b433d059.jpg,6316498,heimar.lenk@riigikogu.ee,https://www.facebook.com/heimar.lenk,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/40766949-940e-4530-9377-1532bc22501b/Heimar-Lenk,40766949-940e-4530-9377-1532bc22501b
410c0030-7bcd-4977-85c2-27af3439770f,Mati Raidma,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/55b2953a-a101-409a-8d45-b95ab8acff9e.jpg,6316660,mati.raidma@riigikogu.ee,https://www.facebook.com/matiraidma,"",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/410c0030-7bcd-4977-85c2-27af3439770f/Mati-Raidma,410c0030-7bcd-4977-85c2-27af3439770f
46fa9a7c-7055-444f-8c55-ea640d1d95d6,Kalvi Kõva,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/81bb7cc5-afc7-4788-a981-0f187ae26167.jpg,6316603,kalvi.kova@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/46fa9a7c-7055-444f-8c55-ea640d1d95d6/Kalvi-K%C3%B5va,46fa9a7c-7055-444f-8c55-ea640d1d95d6
47201a8e-4ae7-45fa-8659-b47930d6f99c,Taavi Rõivas,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/c402740a-1fa9-4118-ad92-457f1523eb13.jpg,6316321,taavi.roivas@riigikogu.ee,http://www.facebook.com/taavi.roivas?ref=ts,https://twitter.com/TaaviRoivas,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/47201a8e-4ae7-45fa-8659-b47930d6f99c/Taavi-R%C3%B5ivas,47201a8e-4ae7-45fa-8659-b47930d6f99c
49d964ea-2e35-4075-913e-18587fcb64cc,Meelis Mälberg,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/7d589cf6-69c8-4261-abfd-279be72a448f.jpg,6316447,meelis.malberg@riigikogu.ee,https://www.facebook.com/meelis.malberg,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/49d964ea-2e35-4075-913e-18587fcb64cc/Meelis-M%C3%A4lberg,49d964ea-2e35-4075-913e-18587fcb64cc
4a332fbb-be05-4cb2-b6a0-5916eb40fe89,Urmas Kruuse,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/f86027f8-3534-4843-811f-0b8a72195fc5.jpg,6316474,urmas.kruuse@riigikogu.ee,https://www.facebook.com/urmas.kruuse,https://twitter.com/urmaskruuse,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/4a332fbb-be05-4cb2-b6a0-5916eb40fe89/Urmas-Kruuse,4a332fbb-be05-4cb2-b6a0-5916eb40fe89
4b96f3e5-af5e-41ce-86c9-3fdee3ce51da,Mart Helme,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/4da8d09f-a1b0-497d-8bdd-55865e48c78b.jpg,6316655,mart.helme@riigikogu.ee,https://www.facebook.com/mart.helme?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/4b96f3e5-af5e-41ce-86c9-3fdee3ce51da/Mart-Helme,4b96f3e5-af5e-41ce-86c9-3fdee3ce51da
4c3d9559-69ad-4e75-a188-94eae98786fd,Sven Sester,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/84749bf2-ba33-4c99-84f1-a8b5e78a10b7.jpg,6316432,sven.sester@riigikogu.ee,https://www.facebook.com/sven.sester1,https://twitter.com/SvenSester,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/4c3d9559-69ad-4e75-a188-94eae98786fd/Sven-Sester,4c3d9559-69ad-4e75-a188-94eae98786fd
4dbb83c0-9dbe-4aa7-9d89-29cf398da20d,Anneli Ott,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/588a441c-eec4-494f-8292-1b1bac1f93e0.jpg,6316628,anneli.ott@riigikogu.ee,https://www.facebook.com/anneli.viitkin?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/4dbb83c0-9dbe-4aa7-9d89-29cf398da20d/Anneli-Ott,4dbb83c0-9dbe-4aa7-9d89-29cf398da20d
529e5322-1170-4926-a07e-6ed369534503,Mihhail Stalnuhhin,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/445bf905-a0c1-4fc7-ad5c-23a0ee283639.jpg,6316420,mihhail.stalnuhhin@riigikogu.ee,"","",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/529e5322-1170-4926-a07e-6ed369534503/Mihhail-Stalnuhhin,529e5322-1170-4926-a07e-6ed369534503
5388e0b7-83d8-4c7c-8cfd-084a225d0c5f,Rainer Vakra,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/596c941c-4994-44b0-ac80-b2effaa51944.jpg,6316512,rainer.vakra@riigikogu.ee,https://www.facebook.com/rainer.vakra?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5388e0b7-83d8-4c7c-8cfd-084a225d0c5f/Rainer-Vakra,5388e0b7-83d8-4c7c-8cfd-084a225d0c5f
5472f8ce-5ad8-432a-b4a6-5ae523e7c8f7,Oudekki Loone,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5ef2f250-7368-4019-8e79-72d677ffcf5d.jpg,6316478,oudekki.loone@riigikogu.ee,https://www.facebook.com/oudekki?fref=ts,https://twitter.com/oudekkiloone,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5472f8ce-5ad8-432a-b4a6-5ae523e7c8f7/Oudekki-Loone,5472f8ce-5ad8-432a-b4a6-5ae523e7c8f7
56240b7a-f393-479e-8fa4-8267be56d125,Ivari Padar,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/a14d5bcb-626c-4d15-9181-b74fdb3646d5.jpg,6316679,ivari.padar@riigikogu.ee,https://www.facebook.com/ivaripadar?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/56240b7a-f393-479e-8fa4-8267be56d125/Ivari-Padar,56240b7a-f393-479e-8fa4-8267be56d125
5650dddf-f2ca-4b94-8888-e7482808f81b,Aivar Sõerd,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/78d2bb0c-ab46-4996-8991-9fbc1265bd95.jpg,6316598,aivar.soerd@riigikogu.ee,https://www.facebook.com/aivar.soerd?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5650dddf-f2ca-4b94-8888-e7482808f81b/Aivar-S%C3%B5erd,5650dddf-f2ca-4b94-8888-e7482808f81b
586335bd-0e3f-4cee-a325-7af602224ca7,Vladimir Arhipov,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/default-user.jpg,6316637,vladimir.arhipov@riigikogu.ee,"","",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/586335bd-0e3f-4cee-a325-7af602224ca7/Vladimir-Arhipov,586335bd-0e3f-4cee-a325-7af602224ca7
587e9a85-08b6-4045-b49a-7a8d6e3dc940,Eevi Paasmäe,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/f86ee3a0-1de1-46ce-97ff-c0291a9c519e.jpg,6316563,eevi.paasmae@riigikogu.ee,https://www.facebook.com/profile.php?id=100008238098684&fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/587e9a85-08b6-4045-b49a-7a8d6e3dc940/Eevi-Paasm%C3%A4e,587e9a85-08b6-4045-b49a-7a8d6e3dc940
58be6531-1f4b-4b0b-9c21-92566a40ae8b,Marko Mihkelson,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/910a0506-1f9e-455f-905b-0ee4dd479133.jpg,6316460,marko.mihkelson@riigikogu.ee,https://www.facebook.com/mihkelson?fref=ts,http://twitter.com/markomihkelson,https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/58be6531-1f4b-4b0b-9c21-92566a40ae8b/Marko-Mihkelson,58be6531-1f4b-4b0b-9c21-92566a40ae8b
5958ba28-6672-426f-b533-bea2f9c8d64e,Igor Gräzin,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/c654ac21-e22c-457e-abe3-45e65283ea6e.jpg,6316696,igor.grazin@riigikogu.ee,https://www.facebook.com/igor.grazin?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5958ba28-6672-426f-b533-bea2f9c8d64e/Igor-Gr%C3%A4zin,5958ba28-6672-426f-b533-bea2f9c8d64e
5bf1116f-2e60-4a46-927a-e6aade9bebf9,Tiina Kangro,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5954ae7b-cb00-4ed5-925c-b0e8b0096b57.jpg,631 6648,tiina.kangro@riigikogu.ee,https://www.facebook.com/tiina.kangro,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5bf1116f-2e60-4a46-927a-e6aade9bebf9/Tiina-Kangro,5bf1116f-2e60-4a46-927a-e6aade9bebf9
5c9c68d8-7b18-4f3e-901a-afc9970cdd97,Deniss Boroditš,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/442d52ed-eaf9-42ca-aa68-2561df47c4da.jpg,6316497,deniss.borodits@riigikogu.ee,https://www.facebook.com/deniss.borodits?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5c9c68d8-7b18-4f3e-901a-afc9970cdd97/Deniss-Borodit%C5%A1,5c9c68d8-7b18-4f3e-901a-afc9970cdd97
5ea230e2-5d34-46e1-9e4c-3966903f6b15,Monika Haukanõmm,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/cef49172-dfa1-4188-a2f1-8e540e8cb1ac.jpg,6316609,monika.haukanomm@riigikogu.ee,http://www.facebook.com/monika.haukanomm,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5ea230e2-5d34-46e1-9e4c-3966903f6b15/Monika-Haukan%C3%B5mm,5ea230e2-5d34-46e1-9e4c-3966903f6b15
6532ddc5-3651-49a7-b79c-b6ebeb0a2acd,Andrei Novikov,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/d81fec6e-522c-471d-9e2f-56f4c5ad37c6.jpg,6316518,andrei.novikov@riigikogu.ee,https://www.facebook.com/andrei.novikov.7?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6532ddc5-3651-49a7-b79c-b6ebeb0a2acd/Andrei-Novikov,6532ddc5-3651-49a7-b79c-b6ebeb0a2acd
65b1d8bb-7f45-48f5-b4aa-7ba4ca459824,Henn Põlluaas,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/67f92b62-485e-485e-a173-055523942ecd.jpg,6316678,henn.polluaas@riigikogu.ee,https://www.facebook.com/henn.polluaas,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/65b1d8bb-7f45-48f5-b4aa-7ba4ca459824/Henn-P%C3%B5lluaas,65b1d8bb-7f45-48f5-b4aa-7ba4ca459824
6686a6a2-4c7f-4595-bda6-88a593183744,Kalev Kotkas,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e41d33c8-10da-4f38-9d5e-2ba80083684a.jpg,6316639,kalev.kotkas@riigikogu.ee,"","",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6686a6a2-4c7f-4595-bda6-88a593183744/Kalev-Kotkas,6686a6a2-4c7f-4595-bda6-88a593183744
6754a130-b469-4b64-a992-68407a9658a0,Kalle Muuli,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/f394e0a5-7aac-49b3-9a5c-bfa0fb4962af.jpg,6316631,kalle.muuli@riigikogu.ee,https://www.facebook.com/kalle.muuli.3?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6754a130-b469-4b64-a992-68407a9658a0/Kalle-Muuli,6754a130-b469-4b64-a992-68407a9658a0
6884a4c4-473f-4a78-b229-7a4ef631e2d2,Tiit Terik,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/28e11590-0944-40b7-9210-35b2aef0afa6.jpg,6316475,tiit.terik@riigikogu.ee,https://www.facebook.com/Tiit-Terik-197603360697785/?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6884a4c4-473f-4a78-b229-7a4ef631e2d2/Tiit-Terik,6884a4c4-473f-4a78-b229-7a4ef631e2d2
6e0b6122-249d-48f1-9582-9df8b2bb236d,Toomas Jürgenstein,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5ac2a188-f4c7-4241-a86a-b780e252ca67.jpg,6316676,toomas.jyrgenstein@riigikogu.ee,https://www.facebook.com/toomas.jyrgenstein,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6e0b6122-249d-48f1-9582-9df8b2bb236d/Toomas-J%C3%BCrgenstein,6e0b6122-249d-48f1-9582-9df8b2bb236d
6eafafda-f117-44e5-b14b-1956d566e233,Dmitri Dmitrijev,https://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/6fa83bef-f1b1-4e0e-bed3-8b5e82a70296.jpg,6316610,dmitri.dmitrijev@riigikogu.ee,https://www.facebook.com/dmitri.dmitrijev.7?fref=ts,"",https://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/6eafafda-f117-44e5-b14b-1956d566e233/Dmitri-Dmitrijev,6eafafda-f117-44e5-b14b-1956d566e233
74f8df6d-6f4d-410b-8b45-bf58922cf421,Mailis Reps,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/1916c9e0-af6d-4c3f-b37b-efafbb357f45.jpg,6316628,mailis.reps@riigikogu.ee,"","",http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/74f8df6d-6f4d-410b-8b45-bf58922cf421/Mailis-Reps,74f8df6d-6f4d-410b-8b45-bf58922cf421
