id,name,surname,party,area,house,term,source,image,email,facebook,twitter
687154,Angioni Ignazio,Angioni,Partito Democratico,Sardegna,Senate,17,http://politici.openpolis.it/politico/ignazio-angioni/687154,http://politici.openpolis.it/politician/picture?content_id=687154,ignangioni@tiscali.it,http://www.facebook.com/IgnaAngioni,""
687012,Anitori Fabiola,Anitori,Area Popolare-Ncd-Centristi per l'Italia,Lazio,Senate,17,http://politici.openpolis.it/politico/fabiola-anitori/687012,http://politici.openpolis.it/politician/picture?content_id=687012,fabiola.anitori@senato.it,http://www.facebook.com/fabiola.anitori,https://twitter.com/fabiolaanitori
274860,ARACRI Francesco,ARACRI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Lazio,Senate,17,http://politici.openpolis.it/politico/francesco-aracri/274860,http://politici.openpolis.it/politician/picture?content_id=274860,"","",https://twitter.com/#!/AracriFrancesco
9339,ARRIGONI Paolo,ARRIGONI,Lega Nord e autonomie,Lombardia,Senate,17,http://politici.openpolis.it/politico/paolo-arrigoni/9339,http://politici.openpolis.it/politician/picture?content_id=9339,paolo.arrigoni@senato.it;info@paoloarrigoni.com,https://www.facebook.com/paolo.arrigoni.64?fref=ts,https://twitter.com/#!/arrigoni_paolo
124789,ASTORRE Bruno,ASTORRE,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/bruno-astorre/124789,http://politici.openpolis.it/politician/picture?content_id=124789,bruno.astorre@senato.it,"",https://twitter.com/BrunoAstorre
1460,AUGELLO Andrea,AUGELLO,Conservatori e Riformisti,Lazio,Senate,17,http://politici.openpolis.it/politico/andrea-augello/1460,http://politici.openpolis.it/politician/picture?content_id=1460,augello_a@posta.senato.it,http://www.facebook.com/pages/Andrea-Augello/153603464686120,""
79566,AURICCHIO Domenico,AURICCHIO,ALA - Scelta Civica per la Costituente Liberale e Popolare,Campania,Senate,17,http://politici.openpolis.it/politico/domenico-auricchio/79566,http://politici.openpolis.it/politician/picture?content_id=79566,"","",""
1461,AZZOLLINI Antonio,AZZOLLINI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Puglia,Senate,17,http://politici.openpolis.it/politico/antonio-azzollini/1461,http://politici.openpolis.it/politician/picture?content_id=1461,antonio.azzollini@senato.it,"",""
192,BARANI Lucio,BARANI,ALA - Scelta Civica per la Costituente Liberale e Popolare,Lombardia,Senate,17,http://politici.openpolis.it/politico/lucio-barani/192,http://politici.openpolis.it/politician/picture?content_id=192,sindaco@comunevillafrancainlunigiana.it <sindaco@comunevillafrancainlunigiana.it>;lucio.barani@senato.it,https://www.facebook.com/onorevole.lucio.barani?fref=ts,https://twitter.com/#!/LUCIOBARANI
685753,Barozzino Giovanni,Barozzino,Gruppo Misto,Basilicata,Senate,17,http://politici.openpolis.it/politico/giovanni-barozzino/685753,http://politici.openpolis.it/politician/picture?content_id=685753,"",https://www.facebook.com/giovanni.barozzino?fref=ts,""
686927,Battista Lorenzo,Battista,Gruppo per le autonomie-Psi,Friuli-Venezia Giulia,Senate,17,http://politici.openpolis.it/politico/lorenzo-battista/686927,http://politici.openpolis.it/politician/picture?content_id=686927,lorenzo.battista@senato.it,http://www.facebook.com/lorbat,https://twitter.com/#!/lor_bat
434820,Bellot Raffaela,Bellot,Gruppo Misto,Veneto,Senate,17,http://politici.openpolis.it/politico/raffaela-bellot/434820,http://politici.openpolis.it/politician/picture?content_id=434820,raffaela.bellot@senato.it,https://www.facebook.com/raffaela.bellot?fref=ts,""
686973,Bencini Alessandra,Bencini,Gruppo Misto,Toscana,Senate,17,http://politici.openpolis.it/politico/alessandra-bencini/686973,http://politici.openpolis.it/politician/picture?content_id=686973,alessandra.bencini@senato.it,https://www.facebook.com/Alessandra-Bencini-137198066452405/,https://twitter.com/#!/alessandrabenci
6440,BERGER Johann Karl,BERGER,Gruppo per le autonomie-Psi,Trentino-Alto Adige,Senate,17,http://politici.openpolis.it/politico/johann-karl-berger/6440,http://politici.openpolis.it/politician/picture?content_id=6440,hans.berger@senato.it,"",""
332681,BERNINI Anna Maria,BERNINI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/anna-maria-bernini/332681,http://politici.openpolis.it/politician/picture?content_id=332681,annamaria.bernini@senato.it,"",https://twitter.com/#!/BerniniAM
330321,BERTACCO Stefano,BERTACCO,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Veneto,Senate,17,http://politici.openpolis.it/politico/stefano-bertacco/330321,http://politici.openpolis.it/politician/picture?content_id=330321,stefano_bertacco@giunta.comune.verona.it,"",https://twitter.com/BertaccoS
687122,Bertorotta Ornella,Bertorotta,Movimento 5 stelle,Sicilia,Senate,17,http://politici.openpolis.it/politico/ornella-bertorotta/687122,http://politici.openpolis.it/politician/picture?content_id=687122,ornella.bertorotta@senato.it,https://www.facebook.com/ornellabertorottam5s?fref=ts,https://twitter.com/#!/OBertorotta
240830,BERTUZZI Maria Teresa,BERTUZZI,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/maria-teresa-bertuzzi/240830,http://politici.openpolis.it/politician/picture?content_id=240830,mariateresa.bertuzzi@senato.it,https://www.facebook.com/mtbertuzzi?fref=ts,https://twitter.com/#!/mtbertuzzi
687124,Bianco Amedeo,Bianco,Partito Democratico,Sicilia,Senate,17,http://politici.openpolis.it/politico/amedeo-bianco/687124,http://politici.openpolis.it/politician/picture?content_id=687124,amedeo.bianco@senato.it,"",https://twitter.com/bianco_amedeo
1482,BIANCONI Laura,BIANCONI,Area Popolare-Ncd-Centristi per l'Italia,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/laura-bianconi/1482,http://politici.openpolis.it/politician/picture?content_id=1482,senatrice@laurabianconi.it ,http://www.facebook.com/laura.bianconi.14,https://twitter.com/#!/lauradicesena
686838,Bignami Laura,Bignami,Gruppo Misto,Lombardia,Senate,17,http://politici.openpolis.it/politico/laura-bignami/686838,http://politici.openpolis.it/politician/picture?content_id=686838,laura.bignami@senato.it,"",https://twitter.com/#!/LauraBignami1
121829,BILARDI Giovanni Emanuele,BILARDI,Area Popolare-Ncd-Centristi per l'Italia,Calabria,Senate,17,http://politici.openpolis.it/politico/giovanni-emanuele-bilardi/121829,http://politici.openpolis.it/politician/picture?content_id=121829,giovanniemanuele.bilardi@senato.it,"",https://twitter.com/#!/BilardiGiovanni
570842,BISINELLA Patrizia,BISINELLA,Gruppo Misto,Veneto,Senate,17,http://politici.openpolis.it/politico/patrizia-bisinella/570842,http://politici.openpolis.it/politician/picture?content_id=570842,patrizia.bisinella@senato.it,https://www.facebook.com/patrizia.bisinella.7?fref=ts,https://twitter.com/#!/PBisinella
685699,Blundo Rosetta Enza,Blundo,Movimento 5 stelle,Abruzzo,Senate,17,http://politici.openpolis.it/politico/rosetta-enza-blundo/685699,http://politici.openpolis.it/politician/picture?content_id=685699,rosettaenza.blundo@senato.it,http://www.facebook.com/enza.blundo,https://twitter.com/#!/enzablundo1
687663,Bocca Bernabò,Bocca,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Friuli-Venezia Giulia,Senate,17,http://politici.openpolis.it/politico/bernab%C3%B2-bocca/687663,http://politici.openpolis.it/politician/picture?content_id=687663,"",https://www.facebook.com/bernabobocca?fref=ts,https://twitter.com/bernabobocca
335787,Boccardi Michele,Boccardi,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Puglia,Senate,17,http://politici.openpolis.it/politico/michele-boccardi/335787,http://politici.openpolis.it/politician/picture?content_id=335787,michele.boccardi@hotmail.it,https://www.facebook.com/Senatore-Michele-Boccardi-634818206544755/,""
687126,Bocchino Fabrizio,Bocchino,Gruppo Misto,Sicilia,Senate,17,http://politici.openpolis.it/politico/fabrizio-bocchino/687126,http://politici.openpolis.it/politician/picture?content_id=687126,fabrizio.bocchino@senato.it,https://www.facebook.com/Fabrizio-Bocchino-589448931176077/,https://twitter.com/#!/fbocchino
225,BONAIUTI Paolo,BONAIUTI,Area Popolare-Ncd-Centristi per l'Italia,Lombardia,Senate,17,http://politici.openpolis.it/politico/paolo-bonaiuti/225,http://politici.openpolis.it/politician/picture?content_id=225,paolo.bonaiuti@senato.it,"",""
226,BONDI Sandro,BONDI,Gruppo Misto,Lombardia,Senate,17,http://politici.openpolis.it/politico/sandro-bondi/226,http://politici.openpolis.it/politician/picture?content_id=226,BONDI_S@CAMERA.IT,"",https://twitter.com/#!/sandrobondi
1490,BONFRISCO Anna Cinzia,BONFRISCO,Conservatori e Riformisti,Veneto,Senate,17,http://politici.openpolis.it/politico/anna-cinzia-bonfrisco/1490,http://politici.openpolis.it/politician/picture?content_id=1490,bonfrisco_a@posta.senato.it;bonfrisco@forzait.org;segreteria.bonfrisco@gmail.com,"",""
4475,BORIOLI Daniele Gaetano,BORIOLI,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/daniele-gaetano-borioli/4475,http://politici.openpolis.it/politician/picture?content_id=4475,"","",https://twitter.com/#!/DanieleBorioli
686975,Bottici Laura,Bottici,Movimento 5 stelle,Toscana,Senate,17,http://politici.openpolis.it/politico/laura-bottici/686975,http://politici.openpolis.it/politician/picture?content_id=686975,laura.bottici@senato.it,https://www.facebook.com/pages/Laura-Bottici-Movimento-5-Stelle/477764842273479?fref=ts,https://twitter.com/LauraBottici
27997,BROGLIA Claudio,BROGLIA,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/claudio-broglia/27997,http://politici.openpolis.it/politician/picture?content_id=27997,claudio.broglia@senato.it;claudio.broglia1961@gmail.com,https://www.facebook.com/brogliaclaudio?fref=ts,https://twitter.com/Claudio_Broglia
7265,BRUNI Francesco,BRUNI,Conservatori e Riformisti,Puglia,Senate,17,http://politici.openpolis.it/politico/francesco-bruni/7265,http://politici.openpolis.it/politician/picture?content_id=7265,francesco.bruni@senato.it,"",""
1498,BUBBICO Filippo,BUBBICO,Partito Democratico,Basilicata,Senate,17,http://politici.openpolis.it/politico/filippo-bubbico/1498,http://politici.openpolis.it/politician/picture?content_id=1498,filippo.bubbico@senato.it,https://www.facebook.com/FilippoBubbico?fref=ts,https://twitter.com/#!/filippobubbico
687085,Buccarella Maurizio,Buccarella,Movimento 5 stelle,Puglia,Senate,17,http://politici.openpolis.it/politico/maurizio-buccarella/687085,http://politici.openpolis.it/politician/picture?content_id=687085,maurizio.buccarella@senato.it,https://www.facebook.com/Maurizio-Buccarella-231777100349249/,https://twitter.com/#!/MBuccarella
248,BUEMI Enrico,BUEMI,Gruppo per le autonomie-Psi,Piemonte,Senate,17,http://politici.openpolis.it/politico/enrico-buemi/248,http://politici.openpolis.it/politician/picture?content_id=248,enrico.buemi@senato.it,https://www.facebook.com/enrico.buemi.PSI?fref=ts,https://twitter.com/BUEMIENRICO
686949,Bulgarelli Elisa,Bulgarelli,Movimento 5 stelle,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/elisa-bulgarelli/686949,http://politici.openpolis.it/politician/picture?content_id=686949,elisa.bulgarelli@senato.it,http://www.facebook.com/elisa.bulgarelli.54,https://twitter.com/#!/bulgarellielisa
1506,CALDEROLI Roberto,CALDEROLI,Lega Nord e autonomie,Lombardia,Senate,17,http://politici.openpolis.it/politico/roberto-calderoli/1506,http://politici.openpolis.it/politician/picture?content_id=1506,roberto.calderoli@senato.it,https://www.facebook.com/RobertoCalderoli?fref=ts,""
249123,CALEO Massimo,CALEO,Partito Democratico,Liguria,Senate,17,http://politici.openpolis.it/politico/massimo-caleo/249123,http://politici.openpolis.it/politician/picture?content_id=249123,massimo.caleo@senato.it,/www.facebook.com/CaleoMassimo,https://twitter.com/#!/Massimo_Caleo
333020,CALIENDO Giacomo,CALIENDO,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Lombardia,Senate,17,http://politici.openpolis.it/politico/giacomo-caliendo/333020,http://politici.openpolis.it/politician/picture?content_id=333020,"","",""
687128,Campanella Francesco,Campanella,Gruppo Misto,Sicilia,Senate,17,http://politici.openpolis.it/politico/francesco-campanella/687128,http://politici.openpolis.it/politician/picture?content_id=687128,francesco.campanella@senato.it,https://www.facebook.com/FrancescoCampanellaSenato?fref=ts,https://twitter.com/#!/cicci1
170714,CANDIANI Stefano,CANDIANI,Lega Nord e autonomie,Lombardia,Senate,17,http://politici.openpolis.it/politico/stefano-candiani/170714,http://politici.openpolis.it/politician/picture?content_id=170714,stefano.candiani@senato.it,https://www.facebook.com/stefano.candiani.3,https://twitter.com/#!/CandianiStefano
241319,CANTINI Laura,CANTINI,Partito Democratico,Toscana,Senate,17,http://politici.openpolis.it/politico/laura-cantini/241319,http://politici.openpolis.it/politician/picture?content_id=241319,laura.cantini@senato.it,https://www.facebook.com/laura.cantini.98;/www.facebook.com/Laura.Cantini.98,https://twitter.com/CantiniL
685908,Capacchione Rosaria,Capacchione,Partito Democratico,Campania,Senate,17,http://politici.openpolis.it/politico/rosaria-capacchione/685908,http://politici.openpolis.it/politician/picture?content_id=685908,rosaria.capacchione@senato.it;rosariacapacchionepd@gmail.com,https://www.facebook.com/Rosaria-Capacchione-1416506645234972/,https://twitter.com/#!/RosCapacchione
686907,Cappelletti Enrico,Cappelletti,Movimento 5 stelle,Veneto,Senate,17,http://politici.openpolis.it/politico/enrico-cappelletti/686907,http://politici.openpolis.it/politician/picture?content_id=686907,enrico.cappelletti@senato.it;cappelletti.senato@gmail.com,https://www.facebook.com/cappelletti.m5s?fref=ts,https://twitter.com/e_cappelletti
503343,CARDIELLO Franco,CARDIELLO,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Campania,Senate,17,http://politici.openpolis.it/politico/franco-cardiello/503343,http://politici.openpolis.it/politician/picture?content_id=503343,francocardiello@gmail.com,https://www.facebook.com/franco.cardiello.5;https://www.facebook.com/Senatore-Franco-Cardiello-517617808276641/,https://twitter.com/#!/FrancoCardiello
497262,Cardinali Valeria,Cardinali,Partito Democratico,Umbria,Senate,17,http://politici.openpolis.it/politico/valeria-cardinali/497262,http://politici.openpolis.it/politician/picture?content_id=497262,valeria.cardinali@senato.it,https://www.facebook.com/valeria.cardinali.7?fref=ts,""
121854,CARIDI Antonio Stefano,CARIDI,Grandi autonomie e libertà,Calabria,Senate,17,http://politici.openpolis.it/politico/antonio-stefano-caridi/121854,http://politici.openpolis.it/politician/picture?content_id=121854,antoniostefano.caridi@senato.it;antoniostefanocaridi@libero.it,"",""
621567,CARRARO Franco,CARRARO,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/franco-carraro/621567,http://politici.openpolis.it/politician/picture?content_id=621567,franco.carraro@senato.it,"",""
686845,Casaletto Monica,Casaletto,Grandi autonomie e libertà,Lombardia,Senate,17,http://politici.openpolis.it/politico/monica-casaletto/686845,http://politici.openpolis.it/politician/picture?content_id=686845,monica.casaletto@gmail.com,https://www.facebook.com/monica.casaletto,https://twitter.com/mcasa68
278,CASINI Pier Ferdinando,CASINI,Area Popolare-Ncd-Centristi per l'Italia,Campania,Senate,17,http://politici.openpolis.it/politico/pier-ferdinando-casini/278,http://politici.openpolis.it/politician/picture?content_id=278,pierferdinando.casini@senato.it,http://www.facebook.com/pierferdinandocasini,https://twitter.com/#!/Pierferdinando
5092,CASSANO Massimo,CASSANO,Area Popolare-Ncd-Centristi per l'Italia,Puglia,Senate,17,http://politici.openpolis.it/politico/massimo-cassano/5092,http://politici.openpolis.it/politician/picture?content_id=5092,massimo.cassano@senato.it,https://www.facebook.com/massimo.cassanodue,https://twitter.com/#!/MassimoCassano
1516,CASSON Felice,CASSON,Partito Democratico,Veneto,Senate,17,http://politici.openpolis.it/politico/felice-casson/1516,http://politici.openpolis.it/politician/picture?content_id=1516,casson_f@posta.senato.it,"",""
685702,Castaldi Gianluca,Castaldi,Movimento 5 stelle,Abruzzo,Senate,17,http://politici.openpolis.it/politico/gianluca-castaldi/685702,http://politici.openpolis.it/politician/picture?content_id=685702,gianluca.castaldi@senato.it,https://www.facebook.com/CastaldiM5SSenato?fref=ts,https://twitter.com/#!/gianlucavasto
687130,Catalfo Nunzia,Catalfo,Movimento 5 stelle,Sicilia,Senate,17,http://politici.openpolis.it/politico/nunzia-catalfo/687130,http://politici.openpolis.it/politician/picture?content_id=687130,nunzia.catalfo@senato.it,https://www.facebook.com/nunzia.catalfo?fref=ts,https://twitter.com/CatalfoNunzia
708128,CATTANEO Elena,CATTANEO,Gruppo per le autonomie-Psi,Senatore a vita,Senate,17,http://politici.openpolis.it/politico/elena-cattaneo/708128,http://politici.openpolis.it/politician/picture?content_id=708128,elena.cattaneo@senato.it,"",""
307538,Centinaio Gian Marco,Centinaio,Lega Nord e autonomie,Lombardia,Senate,17,http://politici.openpolis.it/politico/gian-marco-centinaio/307538,http://politici.openpolis.it/politician/picture?content_id=307538,gianmarco.centinaio@senato.it,"",https://twitter.com/#!/giamma71
288,CERONI Remigio,CERONI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Marche,Senate,17,http://politici.openpolis.it/politico/remigio-ceroni/288,http://politici.openpolis.it/politician/picture?content_id=288,remigio.ceroni@senato.it,https://www.facebook.com/Remigio-Ceroni-375178039240834/,https://twitter.com/RemigioCeroni
8332,CERVELLINI Massimo,CERVELLINI,Gruppo Misto,Lazio,Senate,17,http://politici.openpolis.it/politico/massimo-cervellini/8332,http://politici.openpolis.it/politician/picture?content_id=8332,massimo.cervellini@senato.it,https://www.facebook.com/cervellinimassimo?fref=ts,https://twitter.com/#!/MassiCervellini
388569,CHIAVAROLI Federica,CHIAVAROLI,Area Popolare-Ncd-Centristi per l'Italia,Abruzzo,Senate,17,http://politici.openpolis.it/politico/federica-chiavaroli/388569,http://politici.openpolis.it/politician/picture?content_id=388569, federica.chiavaroli@senato.it,https://www.facebook.com/federica.chiavaroli?fref=ts,https://twitter.com/fedechiavaroli
296,CHITI Vannino,CHITI,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/vannino-chiti/296,http://politici.openpolis.it/politician/picture?content_id=296,chiti_v@posta.senato.it,https://www.facebook.com/www.vanninochiti.it?fref=ts,https://twitter.com/#!/VanninoChiti
687088,Ciampolillo Alfonso,Ciampolillo,Movimento 5 stelle,Puglia,Senate,17,http://politici.openpolis.it/politico/alfonso-ciampolillo/687088,http://politici.openpolis.it/politician/picture?content_id=687088,alfonso.ciampolillo@senato.it,https://www.facebook.com/ciampolillo,""
685955,Cioffi Andrea,Cioffi,Movimento 5 stelle,Campania,Senate,17,http://politici.openpolis.it/politico/andrea-cioffi/685955,http://politici.openpolis.it/politician/picture?content_id=685955,andrea.cioffi@senato.it,http://www.facebook.com/andrea.cioffi.714,https://twitter.com/#!/andrea_cioffi
125684,CIRINNA' Monica,CIRINNA',Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/monica-cirinna/125684,http://politici.openpolis.it/politician/picture?content_id=125684,monica.cirinna@senato.it;info@monicacirinna.it,https://www.facebook.com/monicacirinna.it?fref=ts,https://twitter.com/MonicaCirinna
686848,Cociancich Roberto,Cociancich,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/roberto-cociancich/686848,http://politici.openpolis.it/politician/picture?content_id=686848,roberto.cociancich@senato.it,https://www.facebook.com/roberto.cociancich,https://twitter.com/#!/corsaro_rosso
120703,Collina Stefano,Collina,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/stefano-collina/120703,http://politici.openpolis.it/politician/picture?content_id=120703, stefano.collina@senato.it,https://www.facebook.com/stefano.collina2?fref=ts,https://twitter.com/#!/CollinaStefano
308,COLUCCI Francesco,COLUCCI,Area Popolare-Ncd-Centristi per l'Italia,Lombardia,Senate,17,http://politici.openpolis.it/politico/francesco-colucci/308,http://politici.openpolis.it/politician/picture?content_id=308,"","",""
237135,COMAROLI Silvana,COMAROLI,Lega Nord e autonomie,Lombardia,Senate,17,http://politici.openpolis.it/politico/silvana-comaroli/237135,http://politici.openpolis.it/politician/picture?content_id=237135,silvanaandreina.comaroli@senato.it,https://www.facebook.com/profile.php?id=100008492327846&fref=ts,""
333052,COMPAGNA Luigi,COMPAGNA,Conservatori e Riformisti,Campania,Senate,17,http://politici.openpolis.it/politico/luigi-compagna/333052,http://politici.openpolis.it/politician/picture?content_id=333052,luigi.compagna@senato.it,"",https://twitter.com/#!/LuigiCompagna
288304,Compagnone Giuseppe,Compagnone,ALA - Scelta Civica per la Costituente Liberale e Popolare,Campania,Senate,17,http://politici.openpolis.it/politico/giuseppe-compagnone/288304,http://politici.openpolis.it/politician/picture?content_id=288304,giuseppe.compagnone@senato.it,"",""
25231,CONSIGLIO Nunziante,CONSIGLIO,Lega Nord e autonomie,Lombardia,Senate,17,http://politici.openpolis.it/politico/nunziante-consiglio/25231,http://politici.openpolis.it/politician/picture?content_id=25231,giuliana@nunzianteconsiglio.191.it,https://www.facebook.com/nunziante.consiglio?fref=ts,""
166183,CONTE Franco,CONTE,Area Popolare-Ncd-Centristi per l'Italia,Veneto,Senate,17,http://politici.openpolis.it/politico/franco-conte/166183,http://politici.openpolis.it/politician/picture?content_id=166183,franco.conte@senato.it,https://www.facebook.com/franco.conte.752?fref=ts,https://twitter.com/francoconte52
315,CONTI Riccardo,CONTI,ALA - Scelta Civica per la Costituente Liberale e Popolare,Lombardia,Senate,17,http://politici.openpolis.it/politico/riccardo-conti/315,http://politici.openpolis.it/politician/picture?content_id=315,riccardo.conti@senato.it,"",""
30950,CORSINI Paolo,CORSINI,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/paolo-corsini/30950,http://politici.openpolis.it/politician/picture?content_id=30950,paolo.corsini@senato.it,"",https://twitter.com/#!/PaoloCorsini2
687156,Cotti Roberto,Cotti,Movimento 5 stelle,Sardegna,Senate,17,http://politici.openpolis.it/politico/roberto-cotti/687156,http://politici.openpolis.it/politician/picture?content_id=687156,roberto.cotti@senato.it,https://www.facebook.com/robertocottisenato?fref=ts,""
494710,CRIMI Vito Claudio,CRIMI,Movimento 5 stelle,Lombardia,Senate,17,http://politici.openpolis.it/politico/vito-claudio-crimi/494710,http://politici.openpolis.it/politician/picture?content_id=494710,vitoclaudio.crimi@senato.it,http://www.facebook.com/vitoclaudiocrimi,https://twitter.com/#!/vitocrimi
8643,CROSIO Jonny,CROSIO,Lega Nord e autonomie,Lombardia,Senate,17,http://politici.openpolis.it/politico/jonny-crosio/8643,http://politici.openpolis.it/politician/picture?content_id=8643,jonny.crosio@senato.it,https://www.facebook.com/jonny.crosio?fref=ts,https://twitter.com/#!/JCrosio
364038,Cucca Giuseppe Luigi,Cucca,Partito Democratico,Sardegna,Senate,17,http://politici.openpolis.it/politico/giuseppe-luigi-cucca/364038,http://politici.openpolis.it/politician/picture?content_id=364038,giuseppeluigi.cucca@senato.it,https://www.facebook.com/giuseppe.l.cucca?fref=ts,https://twitter.com/#!/GiuseppeLuigiCu
79111,CUOMO Vincenzo,CUOMO,Partito Democratico,Campania,Senate,17,http://politici.openpolis.it/politico/vincenzo-cuomo/79111,http://politici.openpolis.it/politician/picture?content_id=79111,vincenzo.cuomo@senato.it,https://www.facebook.com/enzo.cuomo64,""
169054,D'ADDA Erica,D'ADDA,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/erica-dadda/169054,http://politici.openpolis.it/politician/picture?content_id=169054,erica.dadda@senato.it,https://www.facebook.com/erica.dadda,https://twitter.com/#!/ericadadda
1537,D'ALI' Antonio,D'ALI',Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Sicilia,Senate,17,http://politici.openpolis.it/politico/antonio-dali/1537,http://politici.openpolis.it/politician/picture?content_id=1537,segreteriadali@gmail.com,https://www.facebook.com/antonio.daliii?fref=ts,https://twitter.com/#!/daliantonio
333065,D'AMBROSIO LETTIERI Luigi,D'AMBROSIO LETTIERI,Conservatori e Riformisti,Puglia,Senate,17,http://politici.openpolis.it/politico/luigi-dambrosio-lettieri/333065,http://politici.openpolis.it/politician/picture?content_id=333065,segreteria@dambrosiolettieri.com,https://www.facebook.com/luigi.dambrosiolettieri,""
500781,D'ANNA Vincenzo,D'ANNA,ALA - Scelta Civica per la Costituente Liberale e Popolare,Campania,Senate,17,http://politici.openpolis.it/politico/vincenzo-danna/500781,http://politici.openpolis.it/politician/picture?content_id=500781,vincenzo.danna@senato.it,http://www.facebook.com/pages/Pagina-Ufficiale-Onle-Vincenzo-DAnna/359349877411862,https://twitter.com/#!/vincenzodanna51
685828,D'Ascola Vincenzo Mario Domenico,D'Ascola,Area Popolare-Ncd-Centristi per l'Italia,Calabria,Senate,17,http://politici.openpolis.it/politico/vincenzo-mario-domenico-dascola/685828,http://politici.openpolis.it/politician/picture?content_id=685828,vincenzomario.dascola@senato.it,https://www.facebook.com/nico.dascola?fref=ts,https://twitter.com/NICODASCOLA
