id,birth_date,birth_place,area,area_id,email,website,image,source,name__en,sort_name__en,family_name__en,given_name__en,name__bg,sort_name__bg,family_name__bg,given_name__bg,name,start_date,end_date,party,term,identifier__parliament_bg
2801,1969-11-24,"Kardzhali, Bulgaria",КЪРДЖАЛИ,9,adlen.shevked@parliament.bg,"",http://www.parliament.bg/images/Assembly/2801.png,http://www.parliament.bg/export.php/bg/xml/MP/2801,ADLEN SHUKRI SHEVKED,SHEVKED ADLEN,SHEVKED,ADLEN,АДЛЕН ШУКРИ ШЕВКЕД,ШЕВКЕД АДЛЕН,ШЕВКЕД,АДЛЕН,АДЛЕН ШУКРИ ШЕВКЕД,2017-04-19,," Parliamentary Group ""Movement for Rights and Freedoms""",44,2801
2804,1971-12-17,"Bobov dol, Bulgaria",КЮСТЕНДИЛ,10,ivaylo.konstantinov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2804.png,http://www.parliament.bg/export.php/bg/xml/MP/2804,IVAYLO LUBENOV KONSTANTINOV,KONSTANTINOV IVAYLO,KONSTANTINOV,IVAYLO,ИВАЙЛО ЛЮБЕНОВ КОНСТАНТИНОВ,КОНСТАНТИНОВ ИВАЙЛО,КОНСТАНТИНОВ,ИВАЙЛО,ИВАЙЛО ЛЮБЕНОВ КОНСТАНТИНОВ,2017-04-19,2017-12-20,"Parliamentary group of PP ""GERB""",44,2804
2807,1968-05-03,"Sofia, Bulgaria",МОНТАНА,12,atanas.kostadinov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2807.png,http://www.parliament.bg/export.php/bg/xml/MP/2807,ATANAS PETROV KOSTADINOV,KOSTADINOV ATANAS,KOSTADINOV,ATANAS,АТАНАС ПЕТРОВ КОСТАДИНОВ,КОСТАДИНОВ АТАНАС,КОСТАДИНОВ,АТАНАС,АТАНАС ПЕТРОВ КОСТАДИНОВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2807
2808,1974-11-13,"Montana, Bulgaria",МОНТАНА,12,irena.dimova@parliament.bg,"",http://www.parliament.bg/images/Assembly/2808.png,http://www.parliament.bg/export.php/bg/xml/MP/2808,IRENA METODIEVA DIMOVA,DIMOVA IRENA,DIMOVA,IRENA,ИРЕНА МЕТОДИЕВА ДИМОВА,ДИМОВА ИРЕНА,ДИМОВА,ИРЕНА,ИРЕНА МЕТОДИЕВА ДИМОВА,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2808
2809,1975-08-08,",",ПАЗАРДЖИК,13,"","",http://www.parliament.bg/images/Assembly/2809.png,http://www.parliament.bg/export.php/bg/xml/MP/2809,EKATERINA SPASOVA GECHEVA-ZAHARIEVA,GECHEVA-ZAHARIEVA EKATERINA,GECHEVA-ZAHARIEVA,EKATERINA,ЕКАТЕРИНА СПАСОВА ГЕЧЕВА-ЗАХАРИЕВА,ГЕЧЕВА-ЗАХАРИЕВА ЕКАТЕРИНА,ГЕЧЕВА-ЗАХАРИЕВА,ЕКАТЕРИНА,ЕКАТЕРИНА СПАСОВА ГЕЧЕВА-ЗАХАРИЕВА,2017-04-19,2017-05-04,"Parliamentary group of PP ""GERB""",44,2809
2812,1950-09-04,"Velingrad, Bulgaria",ПАЗАРДЖИК,13,slavcho.velkov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2812.png,http://www.parliament.bg/export.php/bg/xml/MP/2812,SLAVCHO GUEORGIEV VELKOV,VELKOV SLAVCHO,VELKOV,SLAVCHO,СЛАВЧО ГЕОРГИЕВ ВЕЛКОВ,ВЕЛКОВ СЛАВЧО,ВЕЛКОВ,СЛАВЧО,СЛАВЧО ГЕОРГИЕВ ВЕЛКОВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2812
2813,1979-06-01,",",ПАЗАРДЖИК,13,desislava.todorova@parliament.bg,"",http://www.parliament.bg/images/Assembly/2813.png,http://www.parliament.bg/export.php/bg/xml/MP/2813,DESISLAVA ANGELOVA TODOROVA,TODOROVA DESISLAVA,TODOROVA,DESISLAVA,ДЕСИСЛАВА АНГЕЛОВА ТОДОРОВА,ТОДОРОВА ДЕСИСЛАВА,ТОДОРОВА,ДЕСИСЛАВА,ДЕСИСЛАВА АНГЕЛОВА ТОДОРОВА,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2813
2814,1970-04-10,"Septemvri, Bulgaria",ПАЗАРДЖИК,13,daniela.maleshkova@parliament.bg,"",http://www.parliament.bg/images/Assembly/2814.png,http://www.parliament.bg/export.php/bg/xml/MP/2814,DANIELA DIMITROVA MALESHKOVA,MALESHKOVA DANIELA,MALESHKOVA,DANIELA,ДАНИЕЛА ДИМИТРОВА МАЛЕШКОВА,МАЛЕШКОВА ДАНИЕЛА,МАЛЕШКОВА,ДАНИЕЛА,ДАНИЕЛА ДИМИТРОВА МАЛЕШКОВА,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2814
2815,1978-06-23,"Pazardzhik, Bulgaria",ПАЗАРДЖИК,13,nadya.zhekova@parliament.bg,"",http://www.parliament.bg/images/Assembly/2815.png,http://www.parliament.bg/export.php/bg/xml/MP/2815,NADYA SPASOVA KLISURSKA-ZHEKOVA,KLISURSKA-ZHEKOVA NADYA,KLISURSKA-ZHEKOVA,NADYA,НАДЯ СПАСОВА КЛИСУРСКА-ЖЕКОВА,КЛИСУРСКА-ЖЕКОВА НАДЯ,КЛИСУРСКА-ЖЕКОВА,НАДЯ,НАДЯ СПАСОВА КЛИСУРСКА-ЖЕКОВА,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2815
2820,1964-07-27,"Pernik, Bulgaria",ПЕРНИК,14,aleksandar.aleksandrov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2820.png,http://www.parliament.bg/export.php/bg/xml/MP/2820,ALEKSANDAR PETROV ALEKSANDROV,ALEKSANDROV ALEKSANDAR,ALEKSANDROV,ALEKSANDAR,АЛЕКСАНДЪР ПЕТРОВ АЛЕКСАНДРОВ,АЛЕКСАНДРОВ АЛЕКСАНДЪР,АЛЕКСАНДРОВ,АЛЕКСАНДЪР,АЛЕКСАНДЪР ПЕТРОВ АЛЕКСАНДРОВ,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2820
2822,1977-09-08,"Pernik, Bulgaria",ПЕРНИК,14,lyubomir.bonev@parliament.bg,"",http://www.parliament.bg/images/Assembly/2822.png,http://www.parliament.bg/export.php/bg/xml/MP/2822,LYUBOMIR BOYKOV BONEV,BONEV LYUBOMIR,BONEV,LYUBOMIR,ЛЮБОМИР БОЙКОВ БОНЕВ,БОНЕВ ЛЮБОМИР,БОНЕВ,ЛЮБОМИР,ЛЮБОМИР БОЙКОВ БОНЕВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2822
2827,1986-06-14,"Pleven, Bulgaria",ПЛЕВЕН,15,stefan.burdzev@parliament.bg,"",http://www.parliament.bg/images/Assembly/2827.png,http://www.parliament.bg/export.php/bg/xml/MP/2827,STEFAN IVANOV BURDZEV,BURDZEV STEFAN,BURDZEV,STEFAN,СТЕФАН ИВАНОВ БУРДЖЕВ,БУРДЖЕВ СТЕФАН,БУРДЖЕВ,СТЕФАН,СТЕФАН ИВАНОВ БУРДЖЕВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2827
2828,1946-07-18,"Dolni Vadin, Bulgaria",ПЛЕВЕН,15,chavdar.velinov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2828.png,http://www.parliament.bg/export.php/bg/xml/MP/2828,CHAVDAR YORDANOV VELINOV,VELINOV CHAVDAR,VELINOV,CHAVDAR,ЧАВДАР ЙОРДАНОВ ВЕЛИНОВ,ВЕЛИНОВ ЧАВДАР,ВЕЛИНОВ,ЧАВДАР,ЧАВДАР ЙОРДАНОВ ВЕЛИНОВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2828
2830,1967-09-02,"Pleven, Bulgaria",ПЛЕВЕН,15,velislava.krasteva@parliament.bg,"",http://www.parliament.bg/images/Assembly/2830.png,http://www.parliament.bg/export.php/bg/xml/MP/2830,VELISLAVA IVANOVA KRASTEVA,KRASTEVA VELISLAVA,KRASTEVA,VELISLAVA,ВЕЛИСЛАВА ИВАНОВА КРЪСТЕВА,КРЪСТЕВА ВЕЛИСЛАВА,КРЪСТЕВА,ВЕЛИСЛАВА,ВЕЛИСЛАВА ИВАНОВА КРЪСТЕВА,2017-04-19,," Parliamentary Group ""Movement for Rights and Freedoms""",44,2830
2831,1977-07-17,"Sofia, Bulgaria",ПЛЕВЕН,15,polina.hristova@parliament.bg,"",http://www.parliament.bg/images/Assembly/2831.png,http://www.parliament.bg/export.php/bg/xml/MP/2831,POLINA TSVETOSLAVOVA TSANKOVA-HRISTOVA,TSANKOVA-HRISTOVA POLINA,TSANKOVA-HRISTOVA,POLINA,ПОЛИНА ЦВЕТОСЛАВОВА ЦАНКОВА-ХРИСТОВА,ЦАНКОВА-ХРИСТОВА ПОЛИНА,ЦАНКОВА-ХРИСТОВА,ПОЛИНА,ПОЛИНА ЦВЕТОСЛАВОВА ЦАНКОВА-ХРИСТОВА,2017-04-19,,"Parliamentary group of PP ""Volya""",44,2831
2832,1959-06-13,", Bulgaria",ПЛОВДИВ ГРАД,16,"","",http://www.parliament.bg/images/Assembly/2832.png,http://www.parliament.bg/export.php/bg/xml/MP/2832,BOYKO METODIEV BORISOV,BORISOV BOYKO,BORISOV,BOYKO,БОЙКО МЕТОДИЕВ БОРИСОВ,БОРИСОВ БОЙКО,БОРИСОВ,БОЙКО,БОЙКО МЕТОДИЕВ БОРИСОВ,2017-04-19,2017-05-04,"Parliamentary group of PP ""GERB""",44,2832
2833,1953-01-18,"Plovdiv, Bulgaria",ПЛОВДИВ ГРАД,16,spas.garnevski@parliament.bg,"",http://www.parliament.bg/images/Assembly/2833.png,http://www.parliament.bg/export.php/bg/xml/MP/2833,SPAS GEORGIEV GARNEVSKI,GARNEVSKI SPAS,GARNEVSKI,SPAS,СПАС ГЕОРГИЕВ ГЪРНЕВСКИ,ГЪРНЕВСКИ СПАС,ГЪРНЕВСКИ,СПАС,СПАС ГЕОРГИЕВ ГЪРНЕВСКИ,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2833
2837,1966-09-05,"Kiev, Ukrayna",ПЛОВДИВ ГРАД,16,ivo.hristov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2837.png,http://www.parliament.bg/export.php/bg/xml/MP/2837,IVO ANGELOV HRISTOV,HRISTOV IVO,HRISTOV,IVO,ИВО АНГЕЛОВ ХРИСТОВ,ХРИСТОВ ИВО,ХРИСТОВ,ИВО,ИВО АНГЕЛОВ ХРИСТОВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2837
2838,1956-10-12,"Nova Zagora, Bulgaria",ПЛОВДИВ ГРАД,16,georgi.yordanov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2838.png,http://www.parliament.bg/export.php/bg/xml/MP/2838,GEORGI YORDANOV YORDANOV,YORDANOV GEORGI,YORDANOV,GEORGI,ГЕОРГИ ЙОРДАНОВ ЙОРДАНОВ,ЙОРДАНОВ ГЕОРГИ,ЙОРДАНОВ,ГЕОРГИ,ГЕОРГИ ЙОРДАНОВ ЙОРДАНОВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2838
2839,1991-10-27,"Plovdiv, Bulgaria",ПЛОВДИВ ГРАД,16,teodora.halacheva@parliament.bg,"",http://www.parliament.bg/images/Assembly/2839.png,http://www.parliament.bg/export.php/bg/xml/MP/2839,TEODORA ATANASOVA HALACHEVA,HALACHEVA TEODORA,HALACHEVA,TEODORA,ТЕОДОРА АТАНАСОВА ХАЛАЧЕВА,ХАЛАЧЕВА ТЕОДОРА,ХАЛАЧЕВА,ТЕОДОРА,ТЕОДОРА АТАНАСОВА ХАЛАЧЕВА,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2839
2841,1981-10-13,"Stara Zagora, Bulgaria",ПЛОВДИВ ГРАД,16,aleksandar.sidi@parliament.bg,"",http://www.parliament.bg/images/Assembly/2841.png,http://www.parliament.bg/export.php/bg/xml/MP/2841,ALEKSANDAR MAIROV SIDI,SIDI ALEKSANDAR,SIDI,ALEKSANDAR,АЛЕКСАНДЪР МАИРОВ СИДИ,СИДИ АЛЕКСАНДЪР,СИДИ,АЛЕКСАНДЪР,АЛЕКСАНДЪР МАИРОВ СИДИ,2017-04-19,,"Parliamentary Group ""United Patriots""",44,2841
2842,1978-03-11,"Plovdiv, Bulgaria",ПЛОВДИВ ГРАД,16,nina.mitkova@parliament.bg,"",http://www.parliament.bg/images/Assembly/2842.png,http://www.parliament.bg/export.php/bg/xml/MP/2842,NINA PEYCHEVA MITKOVA,MITKOVA NINA,MITKOVA,NINA,НИНА ПЕЙЧЕВА МИТКОВА,МИТКОВА НИНА,МИТКОВА,НИНА,НИНА ПЕЙЧЕВА МИТКОВА,2017-04-19,2017-09-29,"Parliamentary group of PP ""Volya""",44,2842
2843,1961-08-28,"Sofia, Bulgaria",ПЛОВДИВ ОБЛАСТ,17,constantin.popov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2843.png,http://www.parliament.bg/export.php/bg/xml/MP/2843,CONSTANTIN VESELINOV POPOV,POPOV CONSTANTIN,POPOV,CONSTANTIN,КОНСТАНТИН ВЕСЕЛИНОВ ПОПОВ,ПОПОВ КОНСТАНТИН,ПОПОВ,КОНСТАНТИН,КОНСТАНТИН ВЕСЕЛИНОВ ПОПОВ,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2843
2844,1972-03-07,"Plovdiv, Bulgaria",ПЛОВДИВ ОБЛАСТ,17,zapryan.yankov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2844.png,http://www.parliament.bg/export.php/bg/xml/MP/2844,ZAPRYAN VASILEV YANKOV,YANKOV ZAPRYAN,YANKOV,ZAPRYAN,ЗАПРЯН ВАСИЛЕВ ЯНКОВ,ЯНКОВ ЗАПРЯН,ЯНКОВ,ЗАПРЯН,ЗАПРЯН ВАСИЛЕВ ЯНКОВ,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2844
2845,1976-01-16,"Plovdiv, Bulgaria",ПЛОВДИВ ОБЛАСТ,17,mladen.shishkov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2845.png,http://www.parliament.bg/export.php/bg/xml/MP/2845,MLADEN NIKOLOV SHISHKOV,SHISHKOV MLADEN,SHISHKOV,MLADEN,МЛАДЕН НИКОЛОВ ШИШКОВ,ШИШКОВ МЛАДЕН,ШИШКОВ,МЛАДЕН,МЛАДЕН НИКОЛОВ ШИШКОВ,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2845
2847,1963-07-24,"Rakovski, Bulgaria",ПЛОВДИВ ОБЛАСТ,17,georgi.tarnovaliyski@parliament.bg,"",http://www.parliament.bg/images/Assembly/2847.png,http://www.parliament.bg/export.php/bg/xml/MP/2847,GEORGI CHENKOV TARNOVALIYSKI,TARNOVALIYSKI GEORGI,TARNOVALIYSKI,GEORGI,ГЕОРГИ ЧЕНКОВ ТЪРНОВАЛИЙСКИ,ТЪРНОВАЛИЙСКИ ГЕОРГИ,ТЪРНОВАЛИЙСКИ,ГЕОРГИ,ГЕОРГИ ЧЕНКОВ ТЪРНОВАЛИЙСКИ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2847
2849,1969-03-30,"Plovdiv, Bulgaria",ПЛОВДИВ ОБЛАСТ,17,dimitar.georgiev@parliament.bg,"",http://www.parliament.bg/images/Assembly/2849.png,http://www.parliament.bg/export.php/bg/xml/MP/2849,DIMITAR VELICHKOV GEORGIEV,GEORGIEV DIMITAR,GEORGIEV,DIMITAR,ДИМИТЪР ВЕЛИЧКОВ ГЕОРГИЕВ,ГЕОРГИЕВ ДИМИТЪР,ГЕОРГИЕВ,ДИМИТЪР,ДИМИТЪР ВЕЛИЧКОВ ГЕОРГИЕВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2849
2850,1974-05-14,"Karlovo, Bulgaria",ПЛОВДИВ ОБЛАСТ,17,veska.nencheva@parliament.bg,"",http://www.parliament.bg/images/Assembly/2850.png,http://www.parliament.bg/export.php/bg/xml/MP/2850,VESKA MARINOVA NENCHEVA,NENCHEVA VESKA,NENCHEVA,VESKA,ВЕСКА МАРИНОВА НЕНЧЕВА,НЕНЧЕВА ВЕСКА,НЕНЧЕВА,ВЕСКА,ВЕСКА МАРИНОВА НЕНЧЕВА,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2850
2853,1963-08-27,"Yambol, Bulgaria",ПЛОВДИВ ОБЛАСТ,17,dora.hristova@parliament.bg,"",http://www.parliament.bg/images/Assembly/2853.png,http://www.parliament.bg/export.php/bg/xml/MP/2853,DORA STOYANOVA HRISTOVA,HRISTOVA DORA,HRISTOVA,DORA,ДОРА СТОЯНОВА ХРИСТОВА,ХРИСТОВА ДОРА,ХРИСТОВА,ДОРА,ДОРА СТОЯНОВА ХРИСТОВА,2017-04-19,,"Parliamentary group of PP ""Volya""",44,2853
2855,1952-07-02,"Razgrad, Bulgaria",РАЗГРАД,18,dencho.boyadzhiev@parliament.bg,"",http://www.parliament.bg/images/Assembly/2855.png,http://www.parliament.bg/export.php/bg/xml/MP/2855,DENCHO STOYANOV BOYADZHIEV,BOYADZHIEV DENCHO,BOYADZHIEV,DENCHO,ДЕНЧО СТОЯНОВ БОЯДЖИЕВ,БОЯДЖИЕВ ДЕНЧО,БОЯДЖИЕВ,ДЕНЧО,ДЕНЧО СТОЯНОВ БОЯДЖИЕВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2855
2857,1969-03-09,"Podayva, Bulgaria",РАЗГРАД,18,ihsan.hakka@parliament.bg,"",http://www.parliament.bg/images/Assembly/2857.png,http://www.parliament.bg/export.php/bg/xml/MP/2857,IHSAN HALIL HAKKA,HAKKA IHSAN,HAKKA,IHSAN,ИХСАН ХАЛИЛ ХАККЪ,ХАККЪ ИХСАН,ХАККЪ,ИХСАН,ИХСАН ХАЛИЛ ХАККЪ,2017-04-19,," Parliamentary Group ""Movement for Rights and Freedoms""",44,2857
2858,1956-11-24,"Byala, Bulgaria",РУСЕ,19,plamen.nunev@parliament.bg,"",http://www.parliament.bg/images/Assembly/2858.png,http://www.parliament.bg/export.php/bg/xml/MP/2858,PLAMEN DULCHEV NUNEV,NUNEV PLAMEN,NUNEV,PLAMEN,ПЛАМЕН ДУЛЧЕВ НУНЕВ,НУНЕВ ПЛАМЕН,НУНЕВ,ПЛАМЕН,ПЛАМЕН ДУЛЧЕВ НУНЕВ,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2858
2860,1972-03-26,"Ruse, Bulgaria",РУСЕ,19,andrian.raykov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2860.png,http://www.parliament.bg/export.php/bg/xml/MP/2860,ANDRIAN IVANOV RAYKOV,RAYKOV ANDRIAN,RAYKOV,ANDRIAN,АНДРИАН ИВАНОВ РАЙКОВ,РАЙКОВ АНДРИАН,РАЙКОВ,АНДРИАН,АНДРИАН ИВАНОВ РАЙКОВ,2017-04-19,,"Parliamentary group of PP ""GERB""",44,2860
2861,1982-11-21,"Sofia, Bulgaria",РУСЕ,19,krum.zarkov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2861.png,http://www.parliament.bg/export.php/bg/xml/MP/2861,KRUM KOSTADINOV ZARKOV,ZARKOV KRUM,ZARKOV,KRUM,КРУМ КОСТАДИНОВ ЗАРКОВ,ЗАРКОВ КРУМ,ЗАРКОВ,КРУМ,КРУМ КОСТАДИНОВ ЗАРКОВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2861
2862,1981-05-26,"Ruse, Bulgaria",РУСЕ,19,georgi.stoilov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2862.png,http://www.parliament.bg/export.php/bg/xml/MP/2862,GEORGI GEORGIEV STOILOV,STOILOV GEORGI,STOILOV,GEORGI,ГЕОРГИ ГЕОРГИЕВ СТОИЛОВ,СТОИЛОВ ГЕОРГИ,СТОИЛОВ,ГЕОРГИ,ГЕОРГИ ГЕОРГИЕВ СТОИЛОВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2862
2863,1978-07-31,"Bengazi, Libiya",РУСЕ,19,pencho.milkov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2863.png,http://www.parliament.bg/export.php/bg/xml/MP/2863,PENCHO PLAMENOV MILKOV,MILKOV PENCHO,MILKOV,PENCHO,ПЕНЧО ПЛАМЕНОВ МИЛКОВ,МИЛКОВ ПЕНЧО,МИЛКОВ,ПЕНЧО,ПЕНЧО ПЛАМЕНОВ МИЛКОВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2863
2870,1956-05-06,"Lovech, Bulgaria",ЛОВЕЧ,11,milko.nedyalkov@parliament.bg,"",http://www.parliament.bg/images/Assembly/2870.png,http://www.parliament.bg/export.php/bg/xml/MP/2870,MILKO NEDYALKOV NEDYALKOV,NEDYALKOV MILKO,NEDYALKOV,MILKO,МИЛКО НЕДЯЛКОВ НЕДЯЛКОВ,НЕДЯЛКОВ МИЛКО,НЕДЯЛКОВ,МИЛКО,МИЛКО НЕДЯЛКОВ НЕДЯЛКОВ,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2870
2871,1958-02-13,"Troyan, Bulgaria",ЛОВЕЧ,11,valentina.naydenova@parliament.bg,"",http://www.parliament.bg/images/Assembly/2871.png,http://www.parliament.bg/export.php/bg/xml/MP/2871,VALENTINA ALEKSANDROVA NAYDENOVA,NAYDENOVA VALENTINA,NAYDENOVA,VALENTINA,ВАЛЕНТИНА АЛЕКСАНДРОВА НАЙДЕНОВА,НАЙДЕНОВА ВАЛЕНТИНА,НАЙДЕНОВА,ВАЛЕНТИНА,ВАЛЕНТИНА АЛЕКСАНДРОВА НАЙДЕНОВА,2017-04-19,,"Parliamentary Group ""BSP for Bulgaria""",44,2871
