id,name,surname,party,area,house,term,source,image,email,facebook,twitter
125708,MARRONI Umberto,MARRONI,Partito Democratico,Lazio 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/umberto-marroni/125708,http://politici.openpolis.it/politician/picture?content_id=125708, MARRONI_U@CAMERA.IT,https://www.facebook.com/umberto.marroni.3?fref=ts,https://twitter.com/#!/UMarroni
125726,ARGENTIN Ileana,ARGENTIN,Partito Democratico,Lazio 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/ileana-argentin/125726,http://politici.openpolis.it/politician/picture?content_id=125726,argentin_i@camera.it;ileana@ileanaargentin.it,https://www.facebook.com/ileana.argentin.5?fref=ts,https://twitter.com/#!/IleanaArgentin
126707,CRIVELLARI Diego,CRIVELLARI,Partito Democratico,Veneto 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/diego-crivellari/126707,http://politici.openpolis.it/politician/picture?content_id=126707,diegocrivellari@libero.it;CRIVELLARI_D@CAMERA.IT,https://www.facebook.com/diego.crivellari?fref=ts,https://twitter.com/#!/ConCrivellari
128890,MAROTTA Antonio,MAROTTA,Area Popolare (NCD-UDC),Campania 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/antonio-marotta/128890,http://politici.openpolis.it/politician/picture?content_id=128890,MAROTTA_A@CAMERA.IT,"",""
14,BRUNETTA Renato,BRUNETTA,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Veneto 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/renato-brunetta/14,http://politici.openpolis.it/politician/picture?content_id=14,rbrunetta@forzait.org;athesia.consulting@libero.it;R.BRUNETTA@CAMERA.IT,http://www.facebook.com/renato.brunetta,https://twitter.com/#!/renatobrunetta
14400,BARGERO Cristina,BARGERO,Partito Democratico,Piemonte 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/cristina-bargero/14400,http://politici.openpolis.it/politician/picture?content_id=14400,bergero_c@camera.it;scrivi@cristinabargero.it,https://www.facebook.com/cristina.bargero.5?fref=ts,https://twitter.com/#!/CristinaBargero
14405,LAVAGNO Fabio,LAVAGNO,Partito Democratico,Piemonte 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/fabio-lavagno/14405,http://politici.openpolis.it/politician/picture?content_id=14405,LAVAGNO_F@CAMERA.IT,http://www.facebook.com/flavagno,https://twitter.com/#!/flavagno
1483,BINETTI Paola,BINETTI,Area Popolare (NCD-UDC),Lazio 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/paola-binetti/1483,http://politici.openpolis.it/politician/picture?content_id=1483,binetti_p@camera.it,"",https://twitter.com/#!/paolabinetti
1485,BOBBA Luigi,BOBBA,Partito Democratico,Piemonte 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/luigi-bobba/1485,http://politici.openpolis.it/politician/picture?content_id=1485,bobba_l@camera.it;luigibobba@gmail.com,https://www.facebook.com/luigibobbapolitico,https://twitter.com/#!/LuigiBobba
1495,BRUNO Franco,BRUNO,Gruppo Misto,Calabria,Chamber of Deputies,17,http://politici.openpolis.it/politico/franco-bruno/1495,http://politici.openpolis.it/politician/picture?content_id=1495,bruno_franco@camera.it,https://www.facebook.com/franco.bruno.3150?fref=ts,""
1503,BUTTIGLIONE Rocco,BUTTIGLIONE,Area Popolare (NCD-UDC),Campania 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/rocco-buttiglione/1503,http://politici.openpolis.it/politician/picture?content_id=1503,BUTTIGLIONE_R@CAMERA.IT,https://www.facebook.com/rocco.buttiglione?fref=ts,https://twitter.com/#!/R_Buttiglione
1512,CARLONI Anna Maria,CARLONI,Partito Democratico,Campania 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/anna-maria-carloni/1512,http://politici.openpolis.it/politician/picture?content_id=1512,CARLONI_A@CAMERA.IT,https://www.facebook.com/anna.maria.carloni.55?fref=ts,https://twitter.com/#!/acarloni24
1573,FORMISANO Aniello,FORMISANO,Gruppo Misto,Campania 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/aniello-formisano/1573,http://politici.openpolis.it/politician/picture?content_id=1573,formisano_aniello@camera.it;aniformisano@tiscali.it,https://www.facebook.com/nello.formisano.18,https://twitter.com/#!/nelloformisano3
161,ADORNATO Ferdinando,ADORNATO,Area Popolare (NCD-UDC),Sicilia 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/ferdinando-adornato/161,http://politici.openpolis.it/politician/picture?content_id=161,ADORNATO_F@CAMERA.IT,"",https://twitter.com/#!/adornatoliberal
161948,OTTOBRE Mauro,OTTOBRE,Gruppo Misto,Trentino-Alto Adige,Chamber of Deputies,17,http://politici.openpolis.it/politico/mauro-ottobre/161948,http://politici.openpolis.it/politician/picture?content_id=161948,info@mauroottobre.it;OTTOBRE_M@CAMERA.IT,https://www.facebook.com/mauro.ottobre?fref=ts,https://twitter.com/#!/MauroOttobre
1648,MONGIELLO Colomba,MONGIELLO,Partito Democratico,Puglia,Chamber of Deputies,17,http://politici.openpolis.it/politico/colomba-mongiello/1648,http://politici.openpolis.it/politician/picture?content_id=1648,info@colombamongiello.it;MONGIELLO_C@CAMERA.IT,"",https://twitter.com/#!/ColombaMongiell
165485,MARCOLIN Marco,MARCOLIN,Gruppo Misto,Veneto 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/marco-marcolin/165485,http://politici.openpolis.it/politician/picture?content_id=165485,MARCOLIN_M@CAMERA.IT,"",""
165773,CASELLATO Floriana,CASELLATO,Partito Democratico,Veneto 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/floriana-casellato/165773,http://politici.openpolis.it/politician/picture?content_id=165773,casellato_f@camera.it;florianacasellato@gmail.com,https://www.facebook.com/florianacasellato,https://twitter.com/#!/CasellatoFlo
167,ALFANO Angelino,ALFANO,Area Popolare (NCD-UDC),Piemonte 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/angelino-alfano/167,http://politici.openpolis.it/politician/picture?content_id=167,ALFANO_A@CAMERA.IT,http://www.facebook.com/angelinoalfano.it,https://twitter.com/#!/angealfa
1680,PICCONE Filippo,PICCONE,Area Popolare (NCD-UDC),Abruzzo,Chamber of Deputies,17,http://politici.openpolis.it/politico/filippo-piccone/1680,http://politici.openpolis.it/politician/picture?content_id=1680,PICCONE_F@CAMERA.IT,https://www.facebook.com/pages/Filippo-Piccone/1496396847255087?fref=ts,https://twitter.com/#!/FilippoPiccone
168561,MALISANI Gianna,MALISANI,Partito Democratico,Friuli-Venezia Giulia,Chamber of Deputies,17,http://politici.openpolis.it/politico/gianna-malisani/168561,http://politici.openpolis.it/politician/picture?content_id=168561,gianna.malisani@gmail.com;MALISANI_G@CAMERA.IT,https://www.facebook.com/pages/Gianna-Malisani/302501263202808?fref=ts,""
169,ALFANO Gioacchino,ALFANO,Area Popolare (NCD-UDC),Campania 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/gioacchino-alfano/169,http://politici.openpolis.it/politician/picture?content_id=169,ALFANO_G@CAMERA.IT;gioacchino.alfano@difesa.it,"",https://twitter.com/#!/g_alfano
169757,SENALDI Angelo,SENALDI,Partito Democratico,Lombardia 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/angelo-senaldi/169757,http://politici.openpolis.it/politician/picture?content_id=169757,SENALDI_A@CAMERA.IT,https://www.facebook.com/AngeloSenaldiCandidatoAlParlamento,https://twitter.com/#!/angelo_senaldi
17,CASTIGLIONE Giuseppe,CASTIGLIONE,Area Popolare (NCD-UDC),Sicilia 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/giuseppe-castiglione/17,http://politici.openpolis.it/politician/picture?content_id=17,castiglione_g@camera.it;segreteriasottosegretario.castiglione@politicheagricole.it,https://it-it.facebook.com/pages/Giuseppe-Castiglione/200066141478,https://twitter.com/#!/G_Castiglione
170575,LIBRANDI Gianfranco,LIBRANDI,Scelta civica per l'Italia,Lombardia 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/gianfranco-librandi/170575,http://politici.openpolis.it/politician/picture?content_id=170575,LIBRANDI_G@CAMERA.IT,https://www.facebook.com/pages/Gianfranco-Librandi/527975600581285?ref=ts&fref=ts,https://twitter.com/#!/GFLibrandi
1707,ROSSI Paolo,ROSSI,Partito Democratico,"",Chamber of Deputies,17,http://politici.openpolis.it/politico/paolo-rossi/1707,http://politici.openpolis.it/politician/picture?content_id=1707,ROSSI_PAOLO@CAMERA.IT,"",""
1708,ROTONDI Gianfranco,ROTONDI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Campania 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/gianfranco-rotondi/1708,http://politici.openpolis.it/politician/picture?content_id=1708,rotondi_g@posta.senato.it,"",https://twitter.com/#!/grotondi
1709,RUBINATO Simonetta,RUBINATO,Partito Democratico,Veneto 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/simonetta-rubinato/1709,http://politici.openpolis.it/politician/picture?content_id=1709,RUBINATO_S@CAMERA.IT,https://www.facebook.com/simonetta.rubinato?fref=ts,https://twitter.com/#!/SRubinato
171,ALLASIA Stefano,ALLASIA,Lega Nord e autonomie,Piemonte 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/stefano-allasia/171,http://politici.openpolis.it/politician/picture?content_id=171,allasia_s@camera.it,"",https://twitter.com/#!/StefanoAllasia
171347,ZOGGIA Davide,ZOGGIA,Partito Democratico,Veneto 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/davide-zoggia/171347,http://politici.openpolis.it/politician/picture?content_id=171347,ZOGGIA_D@CAMERA.IT,https://www.facebook.com/davide.zoggia.9?fref=ts,https://twitter.com/#!/DZoggia
171574,MORETTO Sara,MORETTO,Partito Democratico,Veneto 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/sara-moretto/171574,http://politici.openpolis.it/politician/picture?content_id=171574,MORETTO_S@CAMERA.IT,https://www.facebook.com/SaraMorettoPd,https://twitter.com/#!/sara_moretto
171845,MOGNATO Michele,MOGNATO,Partito Democratico,Veneto 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/michele-mognato/171845,http://politici.openpolis.it/politician/picture?content_id=171845,MOGNATO_M@CAMERA.IT,"",""
171881,MURER Delia,MURER,Partito Democratico,Veneto 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/delia-murer/171881,http://politici.openpolis.it/politician/picture?content_id=171881,murer_d@camera.it,"",""
174,AMICI Sesa,AMICI,Partito Democratico,Lazio 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/sesa-amici/174,http://politici.openpolis.it/politician/picture?content_id=174,AMICI_M@CAMERA.IT,"",""
1745,TOTARO Achille,TOTARO,Fratelli d'Italia - Alleanza nazionale,Toscana,Chamber of Deputies,17,http://politici.openpolis.it/politico/achille-totaro/1745,http://politici.openpolis.it/politician/picture?content_id=1745,info@achilletotaro.it;TOTARO_A@CAMERA.IT,https://www.facebook.com/pages/Achille-Totaro/235570399978892?fref=ts,https://twitter.com/#!/TotaroAchille
17508,DONATI Marco,DONATI,Partito Democratico,Toscana,Chamber of Deputies,17,http://politici.openpolis.it/politico/marco-donati/17508,http://politici.openpolis.it/politician/picture?content_id=17508,donati_m@camera.it,https://www.facebook.com/donatimarco?fref=ts,https://twitter.com/#!/marcodonats
1760,VILLECCO CALIPARI Rosa Maria,VILLECCO CALIPARI,Partito Democratico,Lombardia 3,Chamber of Deputies,17,http://politici.openpolis.it/politico/rosa-maria-villecco-calipari/1760,http://politici.openpolis.it/politician/picture?content_id=1760,rosacalipari@rosacalipari.it;VILLECCO_R@CAMERA.IT,https://www.facebook.com/rosa.villecco.calipari?fref=ts,https://twitter.com/#!/RosaCalipari
176599,BUSIN Filippo,BUSIN,Lega Nord e autonomie,Veneto 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/filippo-busin/176599,http://politici.openpolis.it/politician/picture?content_id=176599,busin_f@camera.it,https://www.facebook.com/filippo.busin?fref=ts,https://twitter.com/#!/FilippoBusin
177665,ROSATO Ettore,ROSATO,Partito Democratico,Friuli-Venezia Giulia,Chamber of Deputies,17,http://politici.openpolis.it/politico/ettore-rosato/177665,http://politici.openpolis.it/politician/picture?content_id=177665,ROSATO_E@CAMERA.IT,http://www.facebook.com/EttoreRosato.pagina,https://twitter.com/#!/Ettore_Rosato
177694,SAVINO Sandra,SAVINO,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Friuli-Venezia Giulia,Chamber of Deputies,17,http://politici.openpolis.it/politico/sandra-savino/177694,http://politici.openpolis.it/politician/picture?content_id=177694,SAVINO_S@CAMERA.IT,https://www.facebook.com/SandraSavinoTrieste,https://twitter.com/#!/Sandra_Savino
178776,LEVA Danilo,LEVA,Partito Democratico,Molise,Chamber of Deputies,17,http://politici.openpolis.it/politico/danilo-leva/178776,http://politici.openpolis.it/politician/picture?content_id=178776,LEVA_D@CAMERA.IT,"",https://twitter.com/#!/LevaDanilo
182044,FRAGOMELI Gian Mario,FRAGOMELI,Partito Democratico,Lombardia 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/gian-mario-fragomeli/182044,http://politici.openpolis.it/politician/picture?content_id=182044,FRAGOMELI_G@CAMERA.IT,https://www.facebook.com/gmfragomeli?fref=ts,https://twitter.com/#!/GianmarioFrago
183561,GUERINI Lorenzo,GUERINI,Partito Democratico,Lombardia 3,Chamber of Deputies,17,http://politici.openpolis.it/politico/lorenzo-guerini/183561,http://politici.openpolis.it/politician/picture?content_id=183561,guerini_lorenzo@camera.it,https://www.facebook.com/lorenzo.guerini.9?fref=ts,https://twitter.com/#!/guerini_lorenzo
189,BALDELLI Simone,BALDELLI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Marche,Chamber of Deputies,17,http://politici.openpolis.it/politico/simone-baldelli/189,http://politici.openpolis.it/politician/picture?content_id=189,BALDELLI_S@camera.it,https://www.facebook.com/pages/Simone-Baldelli/10714392889?fref=ts,https://twitter.com/#!/simonebaldelli
197,BELLANOVA Teresa,BELLANOVA,Partito Democratico,Puglia,Chamber of Deputies,17,http://politici.openpolis.it/politico/teresa-bellanova/197,http://politici.openpolis.it/politician/picture?content_id=197,BELLANOVA_T@camera.it;segreteria@teresabellanova.it,"",https://twitter.com/#!/TeresaBellanova
20344,PARIS Valentina,PARIS,Partito Democratico,Campania 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/valentina-paris/20344,http://politici.openpolis.it/politician/picture?content_id=20344,paris_v@camera.it;info@valentinaparis.it,"",https://twitter.com/#!/paris_valentina
20398,GIORDANO Giancarlo,GIORDANO,Sinistra Italiana-Sinistra ecologia e libertà,Campania 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/giancarlo-giordano/20398,http://politici.openpolis.it/politician/picture?content_id=20398,giordano_g@camera.it,"",https://twitter.com/#!/gianca_giordano
205,BERNARDO Maurizio,BERNARDO,Area Popolare (NCD-UDC),Lombardia 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/maurizio-bernardo/205,http://politici.openpolis.it/politician/picture?content_id=205,BERNARDO_M@camera.it,"",https://twitter.com/#!/liberidifare
207,BERSANI Pier Luigi,BERSANI,Partito Democratico,Lombardia 1,Chamber of Deputies,17,http://politici.openpolis.it/politico/pier-luigi-bersani/207,http://politici.openpolis.it/politician/picture?content_id=207,bersani_p@camera.it,http://www.facebook.com/PierLuigiBersani.PaginaUfficiale;https://www.facebook.com/#!/RassegnaStampaWebComitatoBersani,https://twitter.com/#!/pbersani
20720,FAMIGLIETTI Luigi,FAMIGLIETTI,Partito Democratico,Campania 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/luigi-famiglietti/20720,http://politici.openpolis.it/politician/picture?content_id=20720,FAMIGLIETTI_L@CAMERA.IT,"",https://twitter.com/#!/luifam
213,BIANCHI Dorina,BIANCHI,Area Popolare (NCD-UDC),Calabria,Chamber of Deputies,17,http://politici.openpolis.it/politico/dorina-bianchi/213,http://politici.openpolis.it/politician/picture?content_id=213,BIANCHI_D@CAMERA.IT,http://www.facebook.com/DorinaBianchi,https://twitter.com/#!/dorina_bianchi
215,BIANCOFIORE Michaela,BIANCOFIORE,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Trentino-Alto Adige,Chamber of Deputies,17,http://politici.openpolis.it/politico/michaela-biancofiore/215,http://politici.openpolis.it/politician/picture?content_id=215,BIANCOFIORE_M@camera.it,http://www.facebook.com/pages/Michaela-Biancofiore/110884995602400,https://twitter.com/#!/BiancofioreMiky
21695,GINEFRA Dario,GINEFRA,Partito Democratico,Puglia,Chamber of Deputies,17,http://politici.openpolis.it/politico/dario-ginefra/21695,http://politici.openpolis.it/politician/picture?content_id=21695,GINEFRA_D@CAMERA.IT,http://www.facebook.com/dario.ginefra,https://twitter.com/#!/DarioGinefra
217,BINDI Rosy,BINDI,Partito Democratico,Calabria,Chamber of Deputies,17,http://politici.openpolis.it/politico/rosy-bindi/217,http://politici.openpolis.it/politician/picture?content_id=217,BINDI_R@camera.it,"",https://twitter.com/#!/rosy_bindi
219411,BORGHI Enrico,BORGHI,Partito Democratico,Piemonte 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/enrico-borghi/219411,http://politici.openpolis.it/politician/picture?content_id=219411,borghi_e@camera.it;infoenricoborghi@gmail.com,https://www.facebook.com/enrico.borghi.3?fref=ts,https://twitter.com/#!/EnricoBorghi1
219951,CENSORE Bruno,CENSORE,Partito Democratico,Calabria,Chamber of Deputies,17,http://politici.openpolis.it/politico/bruno-censore/219951,http://politici.openpolis.it/politician/picture?content_id=219951,CENSORE_B@CAMERA.IT,https://www.facebook.com/pages/Bruno-Censore/284727586305?fref=ts,https://twitter.com/#!/BrunoCensore
220,BOCCI Gianpiero,BOCCI,Partito Democratico,Umbria,Chamber of Deputies,17,http://politici.openpolis.it/politico/gianpiero-bocci/220,http://politici.openpolis.it/politician/picture?content_id=220,BOCCI_G@camera.it,"",""
221790,FUCCI Benedetto,FUCCI,Gruppo Misto,Puglia,Chamber of Deputies,17,http://politici.openpolis.it/politico/benedetto-fucci/221790,http://politici.openpolis.it/politician/picture?content_id=221790,fucci_b@camera.it,https://www.facebook.com/benedetto.fucci.3?fref=ts,""
223058,NIZZI Settimo,NIZZI,Forza Italia - Il Popolo Della Libertà - Berlusconi Presidente,Sardegna,Chamber of Deputies,17,http://politici.openpolis.it/politico/settimo-nizzi/223058,http://politici.openpolis.it/politician/picture?content_id=223058,NIZZI_S@CAMERA.IT,https://www.facebook.com/pages/Settimo-Nizzi/397541936987274?fref=ts,https://twitter.com/#!/nizzisettimo
223060,SCANU Gian Piero,SCANU,Partito Democratico,Sardegna,Chamber of Deputies,17,http://politici.openpolis.it/politico/gian-piero-scanu/223060,http://politici.openpolis.it/politician/picture?content_id=223060,SCANU_G@CAMERA.IT,https://www.facebook.com/pages/Gian-Piero-Scanu/305726809605412?fref=ts,https://twitter.com/#!/GianPiero_Scanu
229196,BERRETTA Giuseppe,BERRETTA,Partito Democratico,Sicilia 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/giuseppe-berretta/229196,http://politici.openpolis.it/politician/picture?content_id=229196,berretta_g@camera.it;giuseppe@berrettadeputato.com,https://www.facebook.com/giuseppe.berretta.3?fref=ts,https://twitter.com/#!/G_Berretta
23078,DE MENECH Roger,DE MENECH,Partito Democratico,Veneto 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/roger-de-menech/23078,http://politici.openpolis.it/politician/picture?content_id=23078,demenech_r@camera.it;roger@demenech.it,https://www.facebook.com/RogerDeMenech?fref=ts,https://twitter.com/#!/RogerDeMenech
232,BORDO Michele,BORDO,Partito Democratico,Puglia,Chamber of Deputies,17,http://politici.openpolis.it/politico/michele-bordo/232,http://politici.openpolis.it/politician/picture?content_id=232,BORDO_M@camera.it,https://www.facebook.com/michelebordo.ue?fref=ts,https://twitter.com/#!/bordomichele
232683,BRAGA Chiara,BRAGA,Partito Democratico,Lombardia 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/chiara-braga/232683,http://politici.openpolis.it/politician/picture?content_id=232683,braga_c@camera.it  ,"",https://twitter.com/#!/bragachiara
233459,GUERRA Mauro,GUERRA,Partito Democratico,Lombardia 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/mauro-guerra/233459,http://politici.openpolis.it/politician/picture?content_id=233459,guerra_m@camera.it,https://www.facebook.com/mauro.guerra.942?fref=ts,""
234144,MAGORNO Ernesto,MAGORNO,Partito Democratico,Calabria,Chamber of Deputies,17,http://politici.openpolis.it/politico/ernesto-magorno/234144,http://politici.openpolis.it/politician/picture?content_id=234144,ernestomagorno@libero.it;MAGORNO_E@CAMERA.IT,https://www.facebook.com/ernesto.magorno?hc_location=stream,https://twitter.com/#!/Emagorno
236257,BORDO Franco,BORDO,Sinistra Italiana-Sinistra ecologia e libertà,Lombardia 3,Chamber of Deputies,17,http://politici.openpolis.it/politico/franco-bordo/236257,http://politici.openpolis.it/politician/picture?content_id=236257,bordo_f@camera.it;info@francobordo.it,https://www.facebook.com/franco.bordo?ref=ts&fref=ts,https://twitter.com/#!/FrancoBordo1
239,BRESSA Gianclaudio,BRESSA,Partito Democratico,Trentino-Alto Adige,Chamber of Deputies,17,http://politici.openpolis.it/politico/gianclaudio-bressa/239,http://politici.openpolis.it/politician/picture?content_id=239,BRESSA_G@camera.it,"",""
240904,BRATTI Alessandro,BRATTI,Partito Democratico,Emilia-Romagna,Chamber of Deputies,17,http://politici.openpolis.it/politico/alessandro-bratti/240904,http://politici.openpolis.it/politician/picture?content_id=240904,bratti_a@camera.it  ,http://www.facebook.com/pages/Alessandro-Bratti-pagina-ufficiale/252722004769712,https://twitter.com/#!/alebratti
241529,ALBINI Tea,ALBINI,Partito Democratico,Toscana,Chamber of Deputies,17,http://politici.openpolis.it/politico/tea-albini/241529,http://politici.openpolis.it/politician/picture?content_id=241529,ALBINI_T@CAMERA.IT,https://www.facebook.com/profile.php?id=100006178788372&fref=ts,https://twitter.com/#!/TeaAlbini
241653,SIMONI Elisa,SIMONI,Partito Democratico,Toscana,Chamber of Deputies,17,http://politici.openpolis.it/politico/elisa-simoni/241653,http://politici.openpolis.it/politician/picture?content_id=241653,SIMONI_E@CAMERA.IT,https://www.facebook.com/elisa.simoni?fref=ts,https://twitter.com/#!/simoni_elisa
241758,LOTTI Luca,LOTTI,Partito Democratico,Toscana,Chamber of Deputies,17,http://politici.openpolis.it/politico/luca-lotti/241758,http://politici.openpolis.it/politician/picture?content_id=241758,LOTTI_L@CAMERA.IT,https://www.facebook.com/LucaLotti,https://twitter.com/#!/LottiLuca
242166,PARRINI Dario,PARRINI,Partito Democratico,Toscana,Chamber of Deputies,17,http://politici.openpolis.it/politico/dario-parrini/242166,http://politici.openpolis.it/politician/picture?content_id=242166,PARRINI_D@CAMERA.IT,https://www.facebook.com/dario.parrini.5?fref=ts,https://twitter.com/#!/DarioParrini
243618,PILOZZI Nazzareno,PILOZZI,Partito Democratico,Lazio 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/nazzareno-pilozzi/243618,http://politici.openpolis.it/politician/picture?content_id=243618,info@nazzarenopilozzi.it;PILOZZI_N@CAMERA.IT,https://www.facebook.com/nazzareno.pilozzi?fref=ts,https://twitter.com/#!/NPilozzi
244605,PASTORINO Luca,PASTORINO,Gruppo Misto,Liguria,Chamber of Deputies,17,http://politici.openpolis.it/politico/luca-pastorino/244605,http://politici.openpolis.it/politician/picture?content_id=244605,deputato.lucapastorino@gmail.com,https://www.facebook.com/pastorino.l?fref=ts,https://twitter.com/#!/lucapasto71
246108,FAENZI Monica,FAENZI,Gruppo Misto,Toscana,Chamber of Deputies,17,http://politici.openpolis.it/politico/monica-faenzi/246108,http://politici.openpolis.it/politician/picture?content_id=246108,FAENZI_M@CAMERA.IT,https://www.facebook.com/monica.faenzi.5?fref=ts,https://twitter.com/#!/FaenziM
24626,CARNEVALI Elena,CARNEVALI,Partito Democratico,Lombardia 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/elena-carnevali/24626,http://politici.openpolis.it/politician/picture?content_id=24626,CARNEVALI_E@CAMERA.IT,https://www.facebook.com/elena.carnevali?fref=ts,https://twitter.com/#!/ElenaCarnevali
255,BURTONE Giovanni Mario Salvino,BURTONE,Partito Democratico,Sicilia 2,Chamber of Deputies,17,http://politici.openpolis.it/politico/giovanni-mario-salvino-burtone/255,http://politici.openpolis.it/politician/picture?content_id=255,BURTONE_G@CAMERA.IT,"",https://twitter.com/#!/GBurtone
